img,class,xmin,xmax,ymin,ymax
390b3133d417e8660afd01c18abd1a19#201102271650_s10_9_frame94.txt,12,156,236,177,279
390b3133d417e8660afd01c18abd1a19#201102271650_s10_9_frame94.txt,13,401,475,269,331
390b3133d417e8660afd01c18abd1a19#201102271650_s10_9_frame94.txt,12,74,142,116,161
390b3133d417e8660afd01c18abd1a19#201102271650_s10_9_frame95.txt,12,74,142,116,161
390b3133d417e8660afd01c18abd1a19#201102271650_s10_9_frame95.txt,12,156,242,177,279
390b3133d417e8660afd01c18abd1a19#201102271650_s10_9_frame95.txt,13,398,468,272,335
390b3133d417e8660afd01c18abd1a19#201102271650_s10_9_frame96.txt,12,61,139,114,158
390b3133d417e8660afd01c18abd1a19#201102271650_s10_9_frame96.txt,12,156,252,177,291
390b3133d417e8660afd01c18abd1a19#201102271650_s10_9_frame96.txt,13,396,460,276,338
390b3133d417e8660afd01c18abd1a19#201102271650_s10_9_frame96.txt,13,155,189,28,82
390b3133d417e8660afd01c18abd1a19#201102271650_s10_9_frame97.txt,12,57,135,114,158
390b3133d417e8660afd01c18abd1a19#201102271650_s10_9_frame97.txt,12,158,254,189,303
390b3133d417e8660afd01c18abd1a19#201102271650_s10_9_frame97.txt,13,392,456,282,344
390b3133d417e8660afd01c18abd1a19#201102271650_s10_9_frame98.txt,12,51,129,114,158
390b3133d417e8660afd01c18abd1a19#201102271650_s10_9_frame98.txt,12,162,270,193,306
390b3133d417e8660afd01c18abd1a19#201102271650_s10_9_frame98.txt,13,392,456,282,344
390b3133d417e8660afd01c18abd1a19#201102271650_s10_9_frame99.txt,12,43,113,113,157
390b3133d417e8660afd01c18abd1a19#201102271650_s10_9_frame99.txt,13,162,214,69,123
390b3133d417e8660afd01c18abd1a19#201102271650_s10_9_frame99.txt,12,162,290,193,306
390b3133d417e8660afd01c18abd1a19#201102271650_s10_9_frame99.txt,13,392,456,282,344
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame100.txt,8,509,555,200,240
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame100.txt,13,428,484,329,379
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame100.txt,8,572,614,296,336
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame101.txt,8,486,538,217,263
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame101.txt,13,416,484,330,378
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame101.txt,8,554,606,288,332
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame102.txt,8,472,520,237,279
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame102.txt,13,406,486,324,374
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame103.txt,8,462,510,250,292
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame103.txt,13,398,478,321,375
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame103.txt,8,518,578,287,331
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame104.txt,8,444,492,267,309
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame104.txt,13,387,469,312,366
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame104.txt,8,496,556,287,331
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame105.txt,13,379,457,304,352
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame105.txt,8,483,541,288,330
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame105.txt,8,434,482,280,322
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame106.txt,13,367,449,300,350
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame106.txt,8,479,537,291,333
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame106.txt,8,432,480,285,327
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame106.txt,12,102,158,132,162
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame107.txt,13,358,450,291,339
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame107.txt,12,103,165,132,162
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame108.txt,13,349,435,285,333
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame108.txt,8,396,436,81,117
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame108.txt,12,106,168,132,168
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame108.txt,8,268,300,19,47
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame109.txt,13,336,424,280,328
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame109.txt,8,392,436,83,121
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame109.txt,12,106,168,132,168
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame110.txt,13,340,396,272,324
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame110.txt,8,384,434,93,135
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame110.txt,12,94,158,123,159
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame111.txt,8,380,430,105,147
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame111.txt,12,82,146,118,154
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame112.txt,8,377,427,111,153
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame112.txt,12,76,140,119,151
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame113.txt,8,365,419,121,167
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame113.txt,12,70,124,115,149
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame114.txt,13,328,384,259,311
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame114.txt,12,53,115,107,140
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame115.txt,13,328,384,259,311
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame115.txt,8,345,407,127,167
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame116.txt,13,328,390,259,311
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame116.txt,0,558,602,266,294
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame116.txt,0,569,607,206,245
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame116.txt,8,339,385,127,167
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame117.txt,13,323,389,259,311
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame117.txt,0,562,606,263,290
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame117.txt,0,538,586,199,233
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame117.txt,8,324,364,113,152
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame117.txt,8,572,634,310,358
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame118.txt,13,322,382,258,308
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame118.txt,8,560,626,310,358
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame118.txt,8,320,360,110,150
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame118.txt,0,564,608,260,288
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame118.txt,0,533,571,193,227
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame119.txt,8,543,609,306,350
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame119.txt,13,326,382,258,306
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame119.txt,8,290,346,234,278
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame120.txt,13,326,370,259,305
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame120.txt,8,529,583,296,341
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame120.txt,8,267,325,221,265
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame120.txt,8,302,358,104,149
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame120.txt,0,491,533,161,199
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame121.txt,13,326,370,259,305
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame121.txt,8,520,570,288,332
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame121.txt,8,260,314,215,259
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame121.txt,8,302,358,104,149
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame121.txt,0,486,532,158,197
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame122.txt,8,302,358,104,149
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame122.txt,0,458,510,156,198
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame122.txt,13,322,358,258,306
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame124.txt,8,309,363,103,155
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame124.txt,13,291,353,258,302
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame125.txt,13,261,323,254,299
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame125.txt,8,315,369,109,155
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame125.txt,8,390,434,271,305
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame125.txt,8,482,536,236,276
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame126.txt,13,242,302,254,294
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame126.txt,8,315,369,109,155
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame126.txt,8,404,448,257,290
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame126.txt,8,486,538,229,269
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame134.txt,8,176,240,167,212
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame134.txt,8,498,546,200,234
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame134.txt,13,240,294,236,282
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame135.txt,8,166,230,167,212
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame135.txt,8,512,560,197,230
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame135.txt,13,236,296,239,289
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame136.txt,13,230,298,239,289
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame136.txt,8,164,228,167,212
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame137.txt,8,163,225,169,215
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame137.txt,13,226,298,234,282
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame138.txt,8,162,218,169,215
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame138.txt,13,226,302,230,287
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame138.txt,8,286,352,167,229
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame139.txt,8,160,218,171,213
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame139.txt,13,225,303,230,287
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame139.txt,8,282,350,179,242
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame140.txt,13,224,304,230,282
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame140.txt,8,161,227,171,219
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame140.txt,8,280,352,195,267
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame141.txt,8,161,227,171,219
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame141.txt,13,224,292,226,280
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame142.txt,8,163,221,168,212
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame142.txt,13,224,292,226,280
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame143.txt,8,154,224,164,210
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame143.txt,13,218,298,224,287
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame144.txt,8,147,221,158,204
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame144.txt,13,226,306,224,287
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame145.txt,8,145,219,157,203
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame145.txt,13,230,306,227,289
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame146.txt,8,144,210,154,196
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame146.txt,13,238,316,227,296
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame147.txt,8,143,209,146,197
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame147.txt,13,238,316,226,292
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame148.txt,8,143,209,145,191
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame148.txt,13,238,314,230,294
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame149.txt,8,149,203,140,186
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame149.txt,13,238,310,230,294
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame150.txt,8,150,198,129,177
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame150.txt,13,239,305,231,291
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame151.txt,8,150,198,126,168
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame151.txt,13,234,298,233,290
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame152.txt,13,230,294,233,295
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame152.txt,8,158,196,120,164
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame153.txt,13,232,286,232,292
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame153.txt,8,163,201,116,161
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame154.txt,13,230,284,232,292
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame154.txt,8,163,205,116,156
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame158.txt,7,265,323,253,299
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame158.txt,13,206,284,225,285
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame161.txt,13,221,303,234,296
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame162.txt,13,228,306,234,302
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame163.txt,13,233,315,230,306
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame163.txt,8,232,298,93,207
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame164.txt,8,234,300,48,170
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame164.txt,13,238,306,236,299
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame164.txt,8,164,204,90,134
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame167.txt,13,222,290,237,297
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame167.txt,8,162,212,62,114
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame167.txt,8,502,550,303,339
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame168.txt,8,152,202,49,95
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame168.txt,13,222,290,237,291
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame168.txt,7,260,352,228,276
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame168.txt,8,512,564,303,339
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame169.txt,7,260,368,224,276
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame169.txt,8,149,199,41,86
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame169.txt,13,220,284,244,286
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame169.txt,8,519,565,300,336
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame172.txt,7,312,440,211,263
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame172.txt,8,133,191,15,57
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame172.txt,13,222,306,236,287
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame173.txt,7,339,465,204,258
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame173.txt,13,234,310,245,296
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame174.txt,7,373,491,202,256
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame174.txt,13,236,304,233,302
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame175.txt,7,386,504,201,255
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame175.txt,13,240,294,237,303
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame176.txt,7,409,527,196,250
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame176.txt,13,242,292,236,294
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame191.txt,12,258,320,256,298
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame192.txt,12,253,311,251,289
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame193.txt,12,251,301,248,281
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame200.txt,7,577,639,119,181
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame200.txt,12,239,285,245,284
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame201.txt,7,570,636,110,180
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame201.txt,12,240,288,244,286
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame202.txt,7,564,622,95,182
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame202.txt,12,242,290,246,288
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame203.txt,7,556,596,109,185
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame203.txt,12,246,294,246,288
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame204.txt,7,548,590,102,182
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame204.txt,13,542,584,425,469
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame204.txt,12,250,298,243,291
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame205.txt,7,538,588,96,182
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame205.txt,13,542,584,425,469
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame205.txt,12,250,298,243,291
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame206.txt,13,542,584,430,466
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame206.txt,7,526,590,122,185
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame206.txt,12,256,300,247,293
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame207.txt,7,508,592,108,188
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame207.txt,13,539,585,431,469
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame207.txt,12,266,310,251,296
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame208.txt,7,516,596,114,186
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame208.txt,13,539,585,431,469
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame215.txt,13,159,273,255,321
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame215.txt,7,548,630,144,210
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame216.txt,13,159,273,255,321
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame216.txt,7,552,636,149,217
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame217.txt,13,159,273,254,324
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame217.txt,7,557,635,152,216
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame218.txt,13,148,272,256,334
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame218.txt,7,570,634,161,217
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame219.txt,13,141,263,254,329
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame219.txt,7,578,638,173,229
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame220.txt,13,150,270,254,330
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame220.txt,7,582,638,173,229
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame221.txt,13,162,270,266,330
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame221.txt,7,588,638,179,229
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame222.txt,13,188,270,276,332
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame222.txt,7,594,638,187,233
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame223.txt,13,204,270,282,338
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame223.txt,7,594,638,192,236
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame231.txt,12,260,332,247,287
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame232.txt,12,261,327,246,284
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame233.txt,12,256,318,238,274
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame262.txt,8,514,570,234,312
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame262.txt,12,286,352,267,303
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame263.txt,8,536,600,266,330
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame263.txt,12,284,350,262,298
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame264.txt,8,570,634,290,347
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame264.txt,12,276,342,258,294
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame265.txt,12,272,340,258,294
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame266.txt,12,266,334,258,294
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame267.txt,12,261,323,254,288
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame268.txt,12,256,320,253,287
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame269.txt,12,252,308,249,279
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame270.txt,12,238,298,244,274
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame271.txt,12,235,293,243,273
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame272.txt,12,223,285,238,268
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame33.txt,8,532,584,116,161
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame33.txt,13,576,628,431,470
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame34.txt,8,536,588,125,169
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame34.txt,13,576,628,431,470
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame35.txt,8,548,588,138,188
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame35.txt,13,576,628,432,470
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame36.txt,13,576,628,434,473
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame36.txt,8,548,588,151,209
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame37.txt,8,548,588,161,218
39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame37.txt,13,584,628,434,473
