img,cls,xmin,xmax,ymin,ymax,class
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame69.txt,,389,455,217,353,-4.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame69.txt,,139,185,119,163,3.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame70.txt,,117,171,116,161,3.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame70.txt,,267,337,284,348,1.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame70.txt,,395,461,217,353,-4.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame70.txt,,308,356,23,56,3.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame71.txt,,267,337,284,348,1.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame71.txt,,395,461,217,353,-4.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame71.txt,,103,157,116,161,3.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame72.txt,,76,126,114,150,3.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame72.txt,,259,329,293,356,1.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame72.txt,,380,466,223,359,-4.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame72.txt,,186,230,140,179,7.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame73.txt,,258,320,300,354,1.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame73.txt,,396,460,223,359,-4.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame73.txt,,56,106,108,144,3.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame73.txt,,190,234,138,176,7.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame74.txt,,396,460,212,348,-4.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame74.txt,,50,90,108,144,3.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame74.txt,,190,234,138,176,7.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame75.txt,,400,446,212,360,-4.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame75.txt,,202,234,134,173,7.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame76.txt,,389,443,212,360,-4.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame76.txt,,20,66,83,134,3.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame77.txt,,389,447,212,360,-4.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame77.txt,,10,68,74,126,3.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame78.txt,,376,456,211,359,-4.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame79.txt,,369,455,212,354,-4.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame79.txt,,217,287,291,357,1.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame79.txt,,398,450,6,48,3.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame80.txt,,369,455,212,354,-4.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame80.txt,,212,282,291,357,1.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame80.txt,,406,458,6,48,3.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame81.txt,,379,465,212,354,-4.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame81.txt,,170,248,282,344,1.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame82.txt,,394,474,220,352,-4.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame82.txt,,155,233,272,335,1.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame82.txt,,184,240,101,146,7.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame83.txt,,394,482,220,352,-4.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame83.txt,,126,210,257,325,1.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame83.txt,,184,244,100,148,7.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame84.txt,,409,487,222,366,-4.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame84.txt,,81,191,239,319,1.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame84.txt,,184,244,100,148,7.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame85.txt,,408,498,230,360,-4.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame85.txt,,26,146,221,301,1.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame85.txt,,192,252,111,159,7.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame86.txt,,408,498,227,356,-4.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame86.txt,,14,126,218,293,1.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame86.txt,,196,248,111,159,7.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame87.txt,,400,486,224,354,-4.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame87.txt,,196,248,111,159,7.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame87.txt,,2,98,212,287,1.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame87.txt,,274,336,59,104,3.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame88.txt,,396,492,219,345,-4.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame88.txt,,200,252,120,168,7.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame88.txt,,391,441,174,212,3.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame88.txt,,213,275,71,116,3.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame89.txt,,396,492,219,345,-4.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame89.txt,,378,428,176,215,3.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame89.txt,,200,252,120,168,7.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame89.txt,,208,252,77,122,3.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame90.txt,,396,492,219,345,-4.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame90.txt,,343,393,188,227,3.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame90.txt,,214,258,124,184,7.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame91.txt,,411,493,209,350,-4.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame91.txt,,228,272,136,196,7.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame91.txt,,318,354,191,229,3.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame92.txt,,410,498,209,350,-4.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame92.txt,,237,271,134,210,7.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame92.txt,,304,340,194,233,3.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame93.txt,,396,524,232,340,-4.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame93.txt,,242,276,146,222,7.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame93.txt,,292,328,203,254,3.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame93.txt,,127,185,41,91,3.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame94.txt,,421,555,254,347,-4.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame94.txt,,148,204,56,101,3.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame94.txt,,248,282,157,233,7.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame94.txt,,284,320,217,269,3.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame94.txt,,185,223,122,167,3.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame95.txt,,428,572,263,343,-4.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame95.txt,,274,314,224,276,3.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame95.txt,,248,282,157,233,7.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame95.txt,,190,234,131,176,3.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame95.txt,,160,216,66,110,3.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame96.txt,,462,596,254,330,-4.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame96.txt,,256,304,236,288,3.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame96.txt,,254,280,186,246,7.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame96.txt,,205,263,149,205,3.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame96.txt,,183,245,84,140,3.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame97.txt,,496,624,250,316,-4.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame97.txt,,234,286,182,239,3.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame97.txt,,210,268,110,162,3.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame98.txt,,225,283,122,174,3.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame98.txt,,500,632,239,307,-4.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame98.txt,,246,298,186,258,3.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame99.txt,,527,637,218,299,-4.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame99.txt,,260,300,222,282,3.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame99.txt,,243,305,144,210,3.0
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame99.txt,,356,412,1,47,3.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame11.txt,,230,288,98,185,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame11.txt,,292,348,41,140,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame12.txt,,220,278,113,199,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame12.txt,,293,351,61,167,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame13.txt,,202,254,125,224,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame13.txt,,294,356,101,217,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame14.txt,,294,372,137,253,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame15.txt,,280,376,138,260,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame16.txt,,253,371,144,264,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame17.txt,,235,373,149,260,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame17.txt,,138,206,148,256,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame18.txt,,222,370,146,251,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame18.txt,,129,215,151,251,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame19.txt,,223,361,146,251,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame19.txt,,126,212,151,251,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame20.txt,,222,350,147,249,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame20.txt,,136,222,146,246,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame21.txt,,218,334,144,246,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame21.txt,,142,228,147,237,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame22.txt,,234,330,148,250,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame22.txt,,154,246,153,243,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame23.txt,,238,326,146,251,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame23.txt,,168,252,158,239,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame24.txt,,238,326,147,243,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame24.txt,,174,258,158,239,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame25.txt,,248,336,148,244,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame28.txt,,222,266,164,245,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame28.txt,,304,346,115,215,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame31.txt,,216,260,164,245,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame31.txt,,56,100,186,240,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame31.txt,,352,400,89,181,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame32.txt,,216,260,164,245,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame32.txt,,56,100,186,240,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame32.txt,,379,437,92,185,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame33.txt,,216,260,164,245,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame33.txt,,56,100,186,240,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame33.txt,,379,453,89,188,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame34.txt,,220,264,146,227,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame34.txt,,62,106,180,234,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame34.txt,,374,470,90,194,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame35.txt,,62,106,180,234,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame35.txt,,374,470,90,194,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame36.txt,,60,104,177,231,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame36.txt,,364,460,92,197,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame37.txt,,346,442,95,200,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame38.txt,,346,414,107,200,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame39.txt,,346,414,107,200,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame39.txt,,84,148,226,274,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame40.txt,,328,418,92,179,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame40.txt,,84,148,226,274,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame41.txt,,305,411,83,169,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame41.txt,,84,156,226,274,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame42.txt,,286,370,80,167,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame42.txt,,84,156,226,274,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame43.txt,,252,326,74,161,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame43.txt,,92,160,221,265,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame44.txt,,233,291,72,146,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame44.txt,,92,160,221,265,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame44.txt,,202,276,157,227,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame45.txt,,233,291,74,144,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame45.txt,,92,158,214,262,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame45.txt,,203,281,161,235,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame46.txt,,216,308,71,140,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame46.txt,,91,157,216,264,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame46.txt,,203,281,161,235,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame47.txt,,210,318,65,134,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame47.txt,,91,157,221,265,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame47.txt,,206,292,169,233,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame48.txt,,210,318,65,134,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame48.txt,,91,157,221,265,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame48.txt,,206,292,169,233,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame49.txt,,227,341,59,128,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame49.txt,,91,157,221,265,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame49.txt,,206,292,169,233,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame50.txt,,237,351,55,125,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame50.txt,,98,162,222,266,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame50.txt,,211,293,179,235,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame51.txt,,251,357,49,119,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame51.txt,,98,162,222,266,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame51.txt,,211,293,179,235,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame52.txt,,261,367,37,107,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame52.txt,,98,162,222,266,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame52.txt,,211,293,179,235,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame53.txt,,270,362,14,95,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame53.txt,,98,162,222,266,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame53.txt,,224,312,162,240,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame54.txt,,274,366,6,86,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame54.txt,,90,154,222,266,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame54.txt,,234,322,162,240,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame55.txt,,286,382,0,72,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame55.txt,,90,154,222,266,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame55.txt,,246,328,155,247,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame8.txt,,280,332,47,140,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame8.txt,,352,426,11,79,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame9.txt,,270,328,65,151,0.0
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame9.txt,,342,416,8,77,0.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame0.txt,,241,307,223,275,0.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame1.txt,,588,638,101,145,-5.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame100.txt,,160,316,18,152,3.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame100.txt,,114,186,113,176,-4.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame101.txt,,144,310,17,146,3.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame101.txt,,104,176,101,169,-4.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame102.txt,,120,274,1,137,3.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame102.txt,,94,160,89,152,-4.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame16.txt,,485,587,5,86,1.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame16.txt,,537,607,136,208,9.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame16.txt,,256,300,253,293,7.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame16.txt,,489,555,200,239,-5.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame17.txt,,499,605,11,98,1.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame17.txt,,548,624,134,209,9.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame17.txt,,256,300,256,292,7.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame17.txt,,474,546,197,241,-5.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame18.txt,,504,632,20,119,1.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame18.txt,,577,639,128,203,9.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame18.txt,,256,300,256,292,7.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame18.txt,,448,522,200,251,-5.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame19.txt,,530,636,20,119,1.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame19.txt,,256,300,256,292,7.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame19.txt,,428,502,204,254,-5.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame192.txt,,38,142,343,479,8.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame192.txt,,352,400,237,279,-5.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame193.txt,,9,151,311,476,8.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame193.txt,,361,423,222,266,-5.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame193.txt,,274,330,214,268,3.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame194.txt,,2,168,293,457,8.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame194.txt,,362,430,222,266,-5.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame194.txt,,284,340,210,264,3.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame195.txt,,2,168,292,424,8.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame195.txt,,384,452,212,257,-5.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame195.txt,,298,354,204,258,3.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame196.txt,,396,464,210,254,-5.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame197.txt,,402,470,209,253,-5.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame198.txt,,414,478,206,252,-5.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame2.txt,,590,638,107,151,-5.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame20.txt,,552,636,20,119,1.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame20.txt,,256,300,256,292,7.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame20.txt,,408,482,206,257,-5.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame209.txt,,385,447,244,304,-5.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame21.txt,,382,456,216,266,-5.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame21.txt,,253,299,252,294,7.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame210.txt,,364,432,249,309,-5.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame211.txt,,344,408,255,315,-5.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame212.txt,,345,391,255,315,-5.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame212.txt,,434,554,116,228,3.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame22.txt,,360,428,223,276,-5.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame22.txt,,248,300,252,296,7.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame23.txt,,348,416,220,274,-5.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame23.txt,,246,302,252,296,7.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame24.txt,,320,388,234,288,-5.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame24.txt,,246,292,249,291,7.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame25.txt,,296,364,243,297,-5.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame25.txt,,246,286,249,291,7.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame254.txt,,366,420,288,326,-5.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame254.txt,,518,582,168,230,1.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame255.txt,,351,433,270,318,-5.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame255.txt,,476,534,155,217,1.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame256.txt,,353,451,257,307,-5.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame257.txt,,358,452,246,296,-5.0
c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame258.txt,,376,460,234,284,-5.0
